单选题,"<P>戴维森委员会建议香港金融市场需要以：</P>
<P>(1) 以刑罚为本的监管制度</P>
<P>(2) 以从业员为本的监管制度</P>
<P>(3) 以投资者为本的监管制度</P>
<P>(4) 以监禁为本的监管制度</P>","<P>A.(1)(2)</P>
<P>B.(2)</P>
<P>C.(2)(3)</P>
<P>D.(1)(4)</P>",4,B,<P>除B以外，其他选项并不存在</P>,11,1,0,0
单选题,"<P>3.下列那项为香港各金融监管机构的共同宗旨</P>
<P>(1).积极监管</P>
<P>(2).使市场公平及有效</P>
<P>(3).鼓励建立稳健的技术性基础设施</P>
<P>(4)致力确保金融法律制度得以明确、完善及公执行</P>","<P>A. (1), (2),(3)</P>
<P>B (2), (3),(4)</P>
<P>C. (1), (3),(4)</P>
<P>D (1) (2), (3),(4)</P>",5,B,,11,1,0,0
单选题,"<P>1987年股灾后，促使当局成立一个委员会检讨香港金融业，这个委员会是:</P>


","<P>A.证券监督委员合</P>
<P>B.87股灾委员会</P>
<P>C.戴雄森委员会</P>
<P>D.促进委员会</P>",6,C,,11,1,0,0
单选题,"<P>18.根据《证券及期货条例》而成立的仲裁委最会,负责聆讯下列哪项争议?</P>
<P>(1)期货买卖的事议</P>
<P>(2)证券买卖的纠纷</P>
<P>(3）杠杆式外汇交易的纠纷</P>
<P>(4)期权买卖的纠纷</P>","<P>A.（2）</P>
<P>B.(3)</P>
<P>C.(1)(2)</P>
<P>D.(1)(4)</P>",7,B,,11,1,0,0
单选题,"<P>23.以下哪项陈述属正确?</P>
<P>(1)证监会与公司注册处共同执行《放债人条例》</P>
<P>(2)积金局负责审查及授权强积金产品的推销材料</P>
<P>(3)金银业贸易场实施仓费制度以解决交收延迟问题</P>
<P>(4)积金局负责将强积金计划注册为注册计划</P>","<P>A.(1)(4)</P>
<P>B.(2)(3)</P>
<P>C.(3)(4)</P>
<P>D.(2)(3)(4)</P>",8,C,"<P>选项（1）正确陈述应该为：公司注册处负责执行《放债人条例》</P>
<P>选项（2）正确陈述为：强积金产品的推销材料由证监会负责审查及授权</P>",11,1,0,0
单选题,"<P>
不是香港证
监会的一般
责任范围?</P>","<P>A.促进金融产品的创新</P>
<P>B.协助及维持香港作为国际金融中心的地位</P>
<P>C.协助券商在已发行的上市文件上作出修改</P>
<P>D.以透明及开放的方式行事</P>",9,C,"<P>答案C为杜撰的选项，
其余均为正确选项</P>",11,1,0,0
单选题,"<P> 证券及期
货事务上诉审裁处由一名法官带领进行聆讯程序,这名法官由谁任命?</P>","<P>A.由终审法院首席法官任命</P>
<P>B.由财政司司长任命</P>
<P>C.由特区行政长官任命</P>
<P>D.由中国中央政府任命</P>",10,C,"<P>上诉审裁处
是独立的法定机构，由特区行政长官委任的法官领导下进行</P>",11,1,0,0
单选题,"<P>30.下列哪
机构与证监会在监管领域上并无直接联系?</P>","<P>A.金银业贸易场</P>
<P>B.积金局</P>
<P>C.保险业监督</P>
<P>D.公司注册处</P>",11,A,"<P>证监会负责授予“纸黄金
计划”并核准有关广告</P>",11,1,0,0
单选题,"<P>31.证监会行
政总裁办公室的职能,涵盖以下哪几个范畴?</P>
<P>(1)向传媒发放资料</P>
<P>(2)证监会秘书处</P>
<P>(3)处理发牌事宜</P>
<P>(4)风险管理与策略</P>","<P>A.(1)(2)(3)</P>
<P>B.(1)(2)(4)</P>
<P>C.(1)(3)(4)</P>
<P>D.(2)(3)(4)</P>",12,B,,11,1,0,0
单选题,"<P>7.证监会所
制定的规则必须提交（）省置程序后方告完成。</P>","<P>A.行政议会</P>
<P>B.董事会</P>
<P>C.财政司司长</P>
<P>D.立法会</P>",13,D,"<P>证监会制定的规则必须提交立
法会后方可完成</P>",11,1,0,0
单选题,"<P>51.证监会
与下列哪位财经官员的联系最为频密?</P>","<P>A.金管局总裁</P>
<P>B.特区财政司司长</P>
<P>C.中联辨副主席</P>
<P>D.财经事务及库务局局长</P>",14,D,,11,1,0,0
单选题,"<P>3.认可交易所
控制人负责监管交易所及结算所,而证监会则负责监管下列哪些机构?</P>
<P>1)金管局</P>
<P>(2)认可交易所控制人</P>
<P>(3)认可结算所</P>
<P>(4)认可交易所</P>","<P>A.（2）</P>
<P>B.(2)(3)</P>
<P>C.(1)(4)</P>
<P>D.(2)(3)(4)</P>",15,D,"<P>证监会监管交易所控制人及所有交易所与结算所，金管局负责监管认可财务机构</P>
",11,1,0,0
单选题,"<P>33.以下哪项陈述并不正确?()</P>
<P>(1)证监会所制定的指引不具法律效力</P>
<P>(2)证监会的董事会由财政司司长委任</P>
<P>(3)积金局负责调查违反《证监会强积金产品守则》的行为,并采取执法行动</P>
<P>(4)戴维森委员会强调,有必要建立以投资者为本,且有秩序、自由及公平的市场</P>","<P>A.(1)</P>
<P>B.(2）</P>
<P>c.(2)(3）</P>
<P>D.(2)(3）(4)</P>",16,D,"<P>选项(1):正确的陈述,</P>
<P>选项(Ⅱ):证监会的董事会,所有董事由特区行政长官按固定任期委任,选项(Ⅲ):违反《证监会强积金产品守则》,由证监会负责调查并采取执法行动,选项(Ⅳ)戴维森<P>委员会建议,有必要建立以从业员为本的监管制度</P>",11,1,0,0
单选题,"<P>市场失当行
<P>为审裁处由以下哪些人士组成口</P>","<P>A.1名法官及2名外界成员</P>
<P>B.3名法官及2名外界成员</P>
<P>C.1名法官及3名外界成员</P>
<P>D.2名法官及2名外界成员</P>",17,A,"<P>市场失当行为审裁处由1名法
官及2名外界成员组成</P>",11,1,0,0
单选题,"<P>下列哪项对
证监会的陈述并不正确?</P><P>(1)证监会负责审核强积金产品的推销材料</P><P>(Ⅱ)证监会所制定的指引具法律效力,且在法律上可强制执行</P>
<P>(3)证监会不会将刑事案件交予警方处理,因证监会设有审裁处</P><P>(Ⅳ)证监会职能之一是遏止业内不法及不当行为</P>",,18,B,"<P>选项(1)（4）：正确的陈述应为：
证监会所制定的指引不具法律效力,而且在法律上不可强制执行,</P><P>选项(3)正确陈述应为:证监会可会将刑事案件交予警方处理</P>",11,1,0,0
单选题,"<P>以下哪一项
关于证监券及期货事务监察委员会(证监会的描述是正确的?()</P>","<P>A.证监会是政府监管证券及期货市场的最高层组织</P>
<P>B.在《证券及期货条例》实施后,证监会便成为了认可财务机构从事受规管业务的前线监管单位</P>
<P>C.证监会的财政来源主要是政府拨款</P>
<P>D.证监会的主席和董事是由特区行政长官委任</P>",19,D,,11,1,0,0
单选题,"<P>以下哪一个
不是证监会的部门:()</P>","
<P>CA.企业融资部</P>
<P>CB.市场监察部</P>
<P>CC.法律服务部</P>
<P>CD.信息管理部</P>",20,D,,11,1,0,0
单选题,"<P>甲公司未能
就收购合并事宜获收购及合并委员会审批通过,甲公司如欲提出上诉,应向哪部门提出?()</P>","<P>A.中介团体及投资产品部</P>
<P>B.证券及期货事务上诉审裁处</P>
<P>C.程序覆核委员会</P>
<P>D.收购上诉委员会</P>",21,D,"<P>不满收购及合并委员会决定的人士
,可向收购上诉委员会提出上诉,证券及期货事务上诉审裁处负责聆讯来自证券及期货事务审裁处的决定而作出上诉的事项</P>",11,1,0,0
单选题,"<P>程序复核委
员会:()</P>1,是独立于证监会的实体</P><P>Ⅱ须向律政司司长汇报</P><P>Ⅲ目的是对证监会的运作程序进行复核及监察。</P><P>Ⅳ.由证监会主席担</P>","<P>A.1、Ⅱ</P>
<P>B.I、Ⅲ</P>
<P>C.Ⅱ、Ⅲ</P>
<P>D.I、Ⅳ</P>",22,B,,11,1,0,0
单选题,"<P>证监会发牌
科处理以下哪些事项?()</P><P>I定期视察采探访持牌人</P><P>Ⅱ为持牌人设定持续专业培训标准Ⅲ支持学术评审咨询委员会的工作Ⅳ认可单位信托、互惠基金及其它集体投资产品</P>","<P>A.I、Ⅱ</P>
<P>B.ⅡⅢ</P>
<P>CC.I、Ⅳ</P>
<P>CD.I、Ⅲ、Ⅳ</P>",23,B,,11,1,0,0
单选题,"<P>以下哪些关
于政府各级关系的描述是正确的?</P><P>(1财政司司长对证监会具有全部有效权力</P><P>.Ⅱ证监会须将所有纪律处分事项向律政司报告。
Ⅲ保险业监理专员须直接向财政司同长报告</P><P>（4）证监会须向财政司司长汇报有关预算案、年度财务报告等</P>","<P>CA.I、Ⅱ、Ⅲ</P>
<P>CB 1,3,4</P>
<P>,C.Ⅱ、Ⅲ、Ⅳ</P>
<P>D.1、Ⅱ、Ⅲ、Ⅳ</P>",24,B,,11,1,0,0
单选题,"<P>证监会可在原讼法庭提出呈请,向哪机构作出清盘令?()</P>","<P>CA.持牌人</P>
<P>CB.持牌法团</P>
<P>CC.注册机构</P>
<P>CD.金管局</P>",25,B,"<P>「清盘令」只可以向公司或机构发
出</P>,<P>「注册机构」是由金管局负责执行有关事宜</P>",11,1,0,0
单选题,"<P>证监会可在原讼法庭提出呈请,向哪机构作出清盘令?()</P>","<P>A.财政司司长</P>
<P>B.金管局总裁</P>
<P>C.财经事务及库务局常任秘书长</P>
<P>D.证监会主席</P>",26,C,"<P>保险业监理专员须向财经事务及库</P>
务局常任秘长直按汇报",11,1,0,0
单选题,"<P>市场失当行
为审裁处的主席由谁委任?(</P>","<P>A.证监会主席</P>
<P>B.财政司司长</P>
<P>C.法官</P>
<P>D.香港特区行政长官</P>",27,D,"<P>市场失当行为审裁处的主席由香港
特区行政长官委任</P>",11,1,0,0
单选题,"<P>37当证监会向目标人士调查时,并不可采取以下哪些行动?(）</P>
<P>（1）要求目标人士以书面回答问题</P>
<P>(2)要求目标人士做出宣誓</P><P>(3)
要求取得目标人士的资料</P><P>（4）要求目标人士私下交出款项</P>

","<P>A（2）</P>
<P>B.(2)(Ⅳ)</P>
<P>C.(Ⅳ)</P>
<P>D.(Ⅲ)（4)</P>",28,C,"<P>证监会在调查目标人士时,不可要求该人士私下交出款项</P>",11,1,0,0
单选题,"<P>以下哪一类是杠杆式外汇交易的市场参与者?</P>


","<P>CA.投资顾问</P>
<P>CB.仲裁人</P>
<P>CC.认可对手方</P>
<P>CD.金银业贸易场</P>",29,C,,11,1,0,0
单选题,"<P>以下哪一类是杠杆外汇交易合约的市场中介人?()</P>


","<P>CA.证券交易券</P>
<P>B.仲裁人</P>
<P>C,认可对手方</P>
<P>CD.保险公司</P>",30,C,,11,1,0,0
单选题,"<P>一间前线监管机构负责监管及监督银行的证券业务?()</P>

","<P>A 金管局</P>
<P>B.联交所</P>
<P>C.证监会</P>
<P>D.香港证券及投资学会</P>",31,A,<P>:金管局负责监管及监督银行的证券业务</P>,11,1,0,0
单选题,"<P>根据《证券及期货条例)，就杠杆式外汇交易的争议,最有可能提交以下哪项的地方处理?()</P>

",<P>A.杠杆式外汇审裁处</P>B.证券及期货事务审裁处</P>C.仲裁中心</P>D.区域法院</P>,32,C,"<P>:有杠杆式外汇交易的争议,
普遍以仲裁方式处理</P>",11,1,0,0
单选题,"<P>
<P>I财政司司长对证监会具有全部有效权力。</P><P>Ⅱ证监会与财经事务及库务局长保持密切的联系</P>
<P>Ⅲ对处理关于投资相联保险产品的事宜,证监会须听从保险业监督的指示。Ⅳ证监会主席、副主席及董事均由财政司司长委任
</P>

","<P>A.只有I及Ⅱ</P>
<P>B.只有Ⅱ和Ⅳ</P>
<P>C.只有1和Ⅲ</P>
<P>CD.只有Ⅲ和Ⅳ</P>",33,A,,11,1,0,0
单选题,"<P>证监会的雇员、获授权人或调查员可向裁判法院申请,要求发出手令：</P>
<P>I.授权指定人士进入中介人的处所。</P>
<P>Ⅱ.授权指定的人可检取及无限期移走任何处所内的文件。</P>
<P>Ⅲ授权指定人士进入中介大董事的私人处所</P>
<P>Ⅳ禁示任何人删除或更改或移走任何文件。</P>

","<P>A.只有I和Ⅲ</P>
<P>B.只有Ⅱ和Ⅳ</P>
<P>C.只有1和Ⅳ</P>
<P>D.只有Ⅱ、Ⅲ和Ⅳ</P>",34,C,,11,1,0,0
单选题,"<P>下列哪项是证监会对中介人监察职能一般要求?</P>
<P>(1)监察人员须获证监会核准及向证监会注册</P>
<P>(2)监察人员应负责监察销售的有效运作</P>
<P>(3)在切实可行的情况下应允许监察人员取览所有必要的记录及文件</P>
<P>(4)监察职能应独立于所有业务运作职能</P>
","
<P>A.只有(1)及(3)</P>
<P>B.只有(2)及(4)</P>
<P>C.只有(3)及(4)</P>
<P>D只有(1)(3)及(4)</P>",35,C,,11,1,0,0
单选题,"<P>45证监会的雇员、获授权人或调查员在适当情况下向法院甲要求发出手令:()</P><P>1授权指定的人、警务人员及执行该手令的其它人,在7日内随时进入指定的处所。</P><P>2如有必要,可强行进入,要求身处该处所的任何人交出任何文件。</P><P>3授权指定的人搜查、检取及移走
任何文件。</P><P>Ⅳ,授权指定的人可无限期保留该等文件
</P>
","<P>CA.I、Ⅱ、Ⅲ</P>
<P>CB.Ⅱ、Ⅲ、Ⅳ</P>
<P>CC,I、Ⅲ、Ⅳ</P>
<P>D.I、Ⅱ、Ⅲ、Ⅳ</P>",36,A,,11,1,0,0
单选题,"<P>35.证券及期货事务上诉审裁处的设立,对证监会有以下哪项作用?
</P>
","<P>A.辅助证监会的作用</P>
<P>B.对证监会具有制衡作用</P>
<P>C.上诉审裁处协助证监会聆讯一切案件</P>
<P>D.协助证监会制定规则的作用</P>",37,B,<P>这是戴维森委员会其中一项建议</P>,11,1,0,0
单选题,"<P>36.证监会负责监督及监管哪些机构?</P>
<P>(1)联交所</P>
<P>(2)持牌法团</P>
<P>(3)结算所</P>
<P>(4)金管局</P>

","<P>A.(1)(3)</P>
<P>B.(2)(3)</P>
<P>C.(1)(2)(3)</P>
<P>D.(1)(2)(3)(4)</P>",38,C,,11,1,0,0
单选题,"<P>哪一间前线监管机构负责监管及监督银行的证券业务?
</P>

","<P>A.金管局</P>
<P>B.联交所</P>
<P>C.证监会</P>
<P>D.香港证券及投资学会</P>",39,A,<P>金管局负责监管及监督银行的证券业务</P>,11,1,0,0
